,year,Origen,Destino,Refugiados,Busca_asilo,Rechazados,Desplazamiento_interno,Rechazados_interno
45087,2019,Dem. Rep. of the Congo,Italy,645,41,0,0,0
45088,2019,Comoros,Italy,0,6,0,0,0
45089,2019,Colombia,Italy,690,466,0,0,0
45090,2019,Costa Rica,Italy,6,0,0,0,0
45091,2019,Cuba,Italy,238,105,0,0,0
45092,2019,Cabo Verde,Italy,5,5,0,0,0
45093,2019,Dominican Rep.,Italy,29,20,0,0,0
45094,2019,Ecuador,Italy,35,25,0,0,0
45095,2019,Equatorial Guinea,Italy,15,5,0,0,0
45096,2019,Eritrea,Italy,7118,9257,0,0,0
45097,2019,Ethiopia,Italy,1319,232,0,0,0
45098,2019,Gabon,Italy,38,10,0,0,0
45099,2019,Gambia,Italy,12968,701,0,0,0
45100,2019,Palestinian,Italy,1086,90,0,0,0
45101,2019,Georgia,Italy,732,714,0,0,0
45102,2019,Germany,Italy,0,11,0,0,0
45103,2019,Ghana,Italy,5953,589,0,0,0
45104,2019,Guinea-Bissau,Italy,909,94,0,0,0
45105,2019,Guatemala,Italy,17,17,0,0,0
45106,2019,Guinea,Italy,4868,884,0,0,0
45107,2019,Haiti,Italy,9,0,0,0,0
45108,2019,Honduras,Italy,286,172,0,0,0
45109,2019,Croatia,Italy,18,0,0,0,0
45110,2019,Cote d'Ivoire,Italy,7659,1250,0,0,0
45111,2019,India,Italy,396,746,0,0,0
45112,2019,Indonesia,Italy,5,0,0,0,0
45113,2019,Iran (Islamic Rep. of),Italy,2094,186,0,0,0
45114,2019,Iraq,Italy,6994,934,0,0,0
45115,2019,Israel,Italy,9,0,0,0,0
45116,2019,Jamaica,Italy,5,0,0,0,0
45117,2019,Jordan,Italy,41,10,0,0,0
45118,2019,Kazakhstan,Italy,29,8,0,0,0
45119,2019,Kenya,Italy,124,23,0,0,0
45120,2019,Kyrgyzstan,Italy,101,45,0,0,0
45121,2019,Rep. of Korea,Italy,5,0,0,0,0
45122,2019,Kuwait,Italy,13,5,0,0,0
45123,2019,Liberia,Italy,389,35,0,0,0
45124,2019,Libya,Italy,1436,192,0,0,0
45125,2019,Lebanon,Italy,372,97,0,0,0
45126,2019,Liechtenstein,Italy,0,14,0,0,0
45127,2019,Sri Lanka,Italy,588,346,0,0,0
45128,2019,Madagascar,Italy,23,5,0,0,0
45129,2019,Mauritania,Italy,355,8,0,0,0
45130,2019,North Macedonia,Italy,77,44,0,0,0
45131,2019,Rep. of Moldova,Italy,115,39,0,0,0
45132,2019,Mexico,Italy,13,8,0,0,0
45133,2019,Mali,Italy,15842,871,0,0,0
45134,2019,Malaysia,Italy,5,0,0,0,0
45135,2019,Malawi,Italy,5,0,0,0,0
45136,2019,Mongolia,Italy,0,5,0,0,0
45137,2019,Morocco,Italy,1284,1102,0,0,0
45138,2019,Mozambique,Italy,5,0,0,0,0
45139,2019,Montenegro,Italy,84,5,0,0,0
45140,2019,Mauritius,Italy,19,6,0,0,0
45141,2019,Myanmar,Italy,49,5,0,0,0
45142,2019,Namibia,Italy,5,0,0,0,0
45143,2019,Nepal,Italy,130,50,0,0,0
45144,2019,Niger,Italy,676,53,0,0,0
45145,2019,Nicaragua,Italy,47,25,0,0,0
45146,2019,Nigeria,Italy,25241,5380,0,0,0
45147,2019,Pakistan,Italy,20063,7800,0,0,0
45148,2019,Paraguay,Italy,7,22,0,0,0
45149,2019,Peru,Italy,246,1046,0,0,0
45150,2019,Philippines,Italy,90,94,0,0,0
45151,2019,South Africa,Italy,13,0,0,0,0
45152,2019,Russian Federation,Italy,357,108,0,0,0
45153,2019,Rwanda,Italy,16,5,0,0,0
45154,2019,El Salvador,Italy,3291,1136,0,0,0
45155,2019,Saudi Arabia,Italy,25,20,0,0,0
45156,2019,Serbia and Kosovo: S/RES/1244 (1999),Italy,1202,97,0,0,0
45157,2019,Senegal,Italy,7991,1134,0,0,0
45158,2019,Sierra Leone,Italy,795,120,0,0,0
45159,2019,Somalia,Italy,14029,444,0,0,0
45160,2019,Viet Nam,Italy,9,5,0,0,0
45161,2019,Sudan,Italy,1718,513,0,0,0
45162,2019,South Sudan,Italy,140,13,0,0,0
45163,2019,Eswatini,Italy,10,0,0,0,0
45164,2019,Switzerland,Italy,0,5,0,0,0
45165,2019,Syrian Arab Rep.,Italy,4781,917,0,0,0
45166,2019,United Rep. of Tanzania,Italy,31,6,0,0,0
45167,2019,Tajikistan,Italy,11,0,0,0,0
45168,2019,Turkmenistan,Italy,5,0,0,0,0
45169,2019,Timor-Leste,Italy,5,0,0,0,0
45170,2019,Togo,Italy,982,75,0,0,0
45171,2019,Tunisia,Italy,713,315,0,0,0
45172,2019,Türkiye,Italy,2845,381,0,0,0
45173,2019,United Arab Emirates,Italy,5,0,0,0,0
45174,2019,Uganda,Italy,80,10,0,0,0
45175,2019,Ukraine,Italy,6353,1189,0,0,0
45176,2019,Uruguay,Italy,0,5,0,0,0
45177,2019,United States of America,Italy,5,0,0,0,0
45178,2019,Uzbekistan,Italy,21,0,0,0,0
45179,2019,Venezuela (Bolivarian Republic of),Italy,1988,580,0,0,0
45180,2019,Western Sahara,Italy,5,0,0,0,0
45181,2019,Yemen,Italy,151,40,0,0,0
45182,2019,Zimbabwe,Italy,30,5,0,0,0
45183,2019,Stateless,Italy,17,0,0,0,0
45184,2019,Unknown,Italy,1630,385,0,0,0
45185,2019,Haiti,Jamaica,0,5,0,0,0
45186,2019,Venezuela (Bolivarian Republic of),Jamaica,0,0,0,0,0
45187,2019,Afghanistan,Jordan,8,11,0,0,0
45188,2019,Algeria,Jordan,0,7,0,0,0
45189,2019,Egypt,Jordan,100,587,0,0,0
45190,2019,Bangladesh,Jordan,0,6,0,0,0
45191,2019,Burkina Faso,Jordan,0,5,0,0,0
45192,2019,Bosnia and Herzegovina,Jordan,9,0,0,0,0
45193,2019,Bulgaria,Jordan,0,0,0,0,0
45194,2019,Central African Rep.,Jordan,5,0,0,0,0
45195,2019,Chad,Jordan,8,12,0,0,0
45196,2019,Comoros,Jordan,0,5,0,0,0
45197,2019,Eritrea,Jordan,30,11,0,0,0
45198,2019,Ethiopia,Jordan,12,29,0,0,0
45199,2019,Palestinian,Jordan,0,0,0,0,0
45200,2019,Ghana,Jordan,0,6,0,0,0
45201,2019,India,Jordan,0,6,0,0,0
45202,2019,Iran (Islamic Rep. of),Jordan,5,0,0,0,0
45203,2019,Iraq,Jordan,34336,32843,0,0,0
45204,2019,Jordan,Jordan,0,0,0,0,0
45205,2019,Kenya,Jordan,0,9,0,0,0
45206,2019,Kuwait,Jordan,0,0,0,0,0
45207,2019,Libya,Jordan,30,165,0,0,0
45208,2019,Lebanon,Jordan,6,103,0,0,0
45209,2019,Sri Lanka,Jordan,8,9,0,0,0
45210,2019,Morocco,Jordan,0,10,0,0,0
45211,2019,Niger,Jordan,0,11,0,0,0
45212,2019,Nigeria,Jordan,0,95,0,0,0
45213,2019,Pakistan,Jordan,5,25,0,0,0
45214,2019,Philippines,Jordan,0,5,0,0,0
45215,2019,Russian Federation,Jordan,24,11,0,0,0
45216,2019,Saudi Arabia,Jordan,0,15,0,0,0
45217,2019,Serbia and Kosovo: S/RES/1244 (1999),Jordan,0,5,0,0,0
45218,2019,Senegal,Jordan,0,5,0,0,0
45219,2019,Somalia,Jordan,660,84,0,0,0
45220,2019,Sudan,Jordan,2996,3014,0,0,0
45221,2019,South Sudan,Jordan,11,8,0,0,0
45222,2019,Syrian Arab Rep.,Jordan,654692,0,29409,0,0
45223,2019,Tajikistan,Jordan,0,14,0,0,0
45224,2019,Tunisia,Jordan,8,13,0,0,0
45225,2019,United Arab Emirates,Jordan,0,5,0,0,0
45226,2019,Ukraine,Jordan,0,19,0,0,0
45227,2019,United States of America,Jordan,0,0,0,0,0
45228,2019,Venezuela (Bolivarian Republic of),Jordan,0,5,0,0,0
45229,2019,Yemen,Jordan,715,14059,0,0,0
45230,2019,Stateless,Jordan,0,66,0,0,0
45231,2019,Afghanistan,Japan,68,0,0,0,0
45232,2019,Burundi,Japan,9,0,0,0,0
45233,2019,Bangladesh,Japan,24,0,0,0,0
45234,2019,China,Japan,56,0,0,0,0
45235,2019,Cameroon,Japan,17,0,0,0,0
45236,2019,Dem. Rep. of the Congo,Japan,20,0,0,0,0
45237,2019,Ethiopia,Japan,31,0,0,0,0
45238,2019,Iran (Islamic Rep. of),Japan,17,0,0,0,0
45239,2019,Iraq,Japan,13,0,0,0,0
45240,2019,Sri Lanka,Japan,58,0,0,0,0
45241,2019,Myanmar,Japan,668,0,0,0,0
45242,2019,Nigeria,Japan,5,0,0,0,0
45243,2019,Pakistan,Japan,35,0,0,0,0
45244,2019,Somalia,Japan,5,0,0,0,0
45245,2019,Sudan,Japan,15,0,0,0,0
45246,2019,Syrian Arab Rep.,Japan,69,0,0,0,0
45247,2019,Türkiye,Japan,51,0,0,0,0
45248,2019,Stateless,Japan,10,0,0,0,0
45249,2019,Unknown,Japan,292,29123,0,0,0
45250,2019,Afghanistan,Kazakhstan,491,181,0,0,0
45251,2019,China,Kazakhstan,0,12,0,0,0
45252,2019,Syrian Arab Rep.,Kazakhstan,14,19,0,0,0
45253,2019,Uzbekistan,Kazakhstan,13,0,0,0,0
45254,2019,Stateless,Kazakhstan,0,0,0,0,0
45255,2019,Afghanistan,Kenya,10,9,5,0,0
45256,2019,Egypt,Kenya,0,21,0,0,0
45257,2019,Burundi,Kenya,5775,9323,156,0,0
45258,2019,Central African Rep.,Kenya,0,10,0,0,0
45259,2019,Cameroon,Kenya,0,52,0,0,0
45260,2019,Congo,Kenya,79,88,0,0,0
45261,2019,Dem. Rep. of the Congo,Kenya,28085,15492,96,0,0
45262,2019,Eritrea,Kenya,869,963,6,0,0
45263,2019,Ethiopia,Kenya,19552,8864,45,0,0
45264,2019,Cote d'Ivoire,Kenya,5,5,0,0,0
45265,2019,India,Kenya,0,5,0,0,0
45266,2019,Iraq,Kenya,5,0,0,0,0
45267,2019,Sri Lanka,Kenya,9,0,0,0,0
45268,2019,Mozambique,Kenya,8,0,0,0,0
45269,2019,Nigeria,Kenya,5,16,0,0,0
45270,2019,Pakistan,Kenya,9,7,0,0,0
45271,2019,Rwanda,Kenya,732,1056,0,0,0
45272,2019,Somalia,Kenya,257766,6499,2295,0,0
45273,2019,Sudan,Kenya,3568,6358,15,0,0
45274,2019,South Sudan,Kenya,121410,143,1628,0,0
45275,2019,Syrian Arab Rep.,Kenya,5,5,0,0,0
45276,2019,United Rep. of Tanzania,Kenya,11,40,0,0,0
45277,2019,Türkiye,Kenya,41,40,0,0,0
45278,2019,Uganda,Kenya,890,1609,0,0,0
45279,2019,Yemen,Kenya,60,217,5,0,0
45280,2019,Zimbabwe,Kenya,5,7,0,0,0
45281,2019,Stateless,Kenya,0,0,0,0,0
45282,2019,Afghanistan,Kyrgyzstan,227,104,0,0,0
45283,2019,Palestinian,Kyrgyzstan,0,5,0,0,0
45284,2019,Iraq,Kyrgyzstan,6,5,0,0,0
45285,2019,Syrian Arab Rep.,Kyrgyzstan,86,5,0,0,0
45286,2019,Tajikistan,Kyrgyzstan,5,0,0,0,0
45287,2019,Türkiye,Kyrgyzstan,0,36,0,0,0
45288,2019,Ukraine,Kyrgyzstan,23,0,0,0,0
45289,2019,Uzbekistan,Kyrgyzstan,0,9,0,0,0
45290,2019,Stateless,Kyrgyzstan,0,0,0,0,0
45291,2019,Afghanistan,Rep. of Korea,41,49,0,0,0
45292,2019,Algeria,Rep. of Korea,6,239,0,0,0
45293,2019,Angola,Rep. of Korea,5,50,0,0,0
45294,2019,Egypt,Rep. of Korea,34,787,0,0,0
45295,2019,Argentina,Rep. of Korea,0,11,0,0,0
45296,2019,Azerbaijan,Rep. of Korea,0,7,0,0,0
45297,2019,Burundi,Rep. of Korea,39,16,0,0,0
45298,2019,Benin,Rep. of Korea,0,5,0,0,0
45299,2019,Bangladesh,Rep. of Korea,114,1087,0,0,0
45300,2019,Burkina Faso,Rep. of Korea,0,11,0,0,0
45301,2019,Bolivia (Plurinational State of),Rep. of Korea,0,5,0,0,0
45302,2019,Brazil,Rep. of Korea,0,8,0,0,0
45303,2019,Cambodia,Rep. of Korea,0,80,0,0,0
45304,2019,China,Rep. of Korea,44,2606,0,0,0
45305,2019,Cameroon,Rep. of Korea,20,269,0,0,0
45306,2019,Congo,Rep. of Korea,0,11,0,0,0
45307,2019,Dem. Rep. of the Congo,Rep. of Korea,61,38,0,0,0
45308,2019,Colombia,Rep. of Korea,0,10,0,0,0
45309,2019,Eritrea,Rep. of Korea,9,0,0,0,0
45310,2019,Ethiopia,Rep. of Korea,154,146,0,0,0
45311,2019,Gambia,Rep. of Korea,0,76,0,0,0
45312,2019,Palestinian,Rep. of Korea,7,5,0,0,0
45313,2019,Ghana,Rep. of Korea,7,301,0,0,0
45314,2019,Guinea-Bissau,Rep. of Korea,0,11,0,0,0
45315,2019,Guinea,Rep. of Korea,0,158,0,0,0
45316,2019,Haiti,Rep. of Korea,0,20,0,0,0
45317,2019,Cote d'Ivoire,Rep. of Korea,34,30,0,0,0
45318,2019,India,Rep. of Korea,0,2065,0,0,0
45319,2019,Indonesia,Rep. of Korea,0,55,0,0,0
45320,2019,Iran (Islamic Rep. of),Rep. of Korea,61,75,0,0,0
45321,2019,Iraq,Rep. of Korea,27,38,0,0,0
45322,2019,Jordan,Rep. of Korea,7,14,0,0,0
45323,2019,Kazakhstan,Rep. of Korea,5,3417,0,0,0
45324,2019,Kenya,Rep. of Korea,5,44,0,0,0
45325,2019,Kyrgyzstan,Rep. of Korea,0,166,0,0,0
45326,2019,Lao People's Dem. Rep.,Rep. of Korea,0,6,0,0,0
45327,2019,Liberia,Rep. of Korea,12,334,0,0,0
45328,2019,Libya,Rep. of Korea,7,21,0,0,0
45329,2019,Sri Lanka,Rep. of Korea,8,393,0,0,0
45330,2019,Mali,Rep. of Korea,7,91,0,0,0
45331,2019,Malaysia,Rep. of Korea,0,2287,0,0,0
45332,2019,Mongolia,Rep. of Korea,0,506,0,0,0
45333,2019,Morocco,Rep. of Korea,5,514,0,0,0
45334,2019,Mozambique,Rep. of Korea,0,11,0,0,0
45335,2019,Myanmar,Rep. of Korea,363,72,0,0,0
45336,2019,Nepal,Rep. of Korea,5,431,0,0,0
45337,2019,Nigeria,Rep. of Korea,10,542,0,0,0
45338,2019,Pakistan,Rep. of Korea,105,1769,0,0,0
45339,2019,Peru,Rep. of Korea,0,9,0,0,0
45340,2019,Philippines,Rep. of Korea,0,562,0,0,0
45341,2019,South Africa,Rep. of Korea,0,134,0,0,0
45342,2019,Russian Federation,Rep. of Korea,13,3628,0,0,0
45343,2019,Rwanda,Rep. of Korea,0,26,0,0,0
45344,2019,Saudi Arabia,Rep. of Korea,0,10,0,0,0
45345,2019,Senegal,Rep. of Korea,0,112,0,0,0
45346,2019,Sierra Leone,Rep. of Korea,0,18,0,0,0
45347,2019,Somalia,Rep. of Korea,6,0,0,0,0
45348,2019,Viet Nam,Rep. of Korea,0,396,0,0,0
45349,2019,Sudan,Rep. of Korea,21,47,0,0,0
45350,2019,South Sudan,Rep. of Korea,0,5,0,0,0
45351,2019,Eswatini,Rep. of Korea,0,5,0,0,0
45352,2019,Syrian Arab Rep.,Rep. of Korea,1199,60,0,0,0
45353,2019,United Rep. of Tanzania,Rep. of Korea,5,55,0,0,0
45354,2019,Thailand,Rep. of Korea,9,435,0,0,0
45355,2019,Tajikistan,Rep. of Korea,0,17,0,0,0
45356,2019,Togo,Rep. of Korea,0,18,0,0,0
45357,2019,Tunisia,Rep. of Korea,0,116,0,0,0
45358,2019,Türkiye,Rep. of Korea,0,405,0,0,0
45359,2019,Uganda,Rep. of Korea,36,78,0,0,0
45360,2019,Ukraine,Rep. of Korea,14,64,0,0,0
45361,2019,United States of America,Rep. of Korea,0,5,0,0,0
45362,2019,Uzbekistan,Rep. of Korea,9,319,0,0,0
45363,2019,Venezuela (Bolivarian Republic of),Rep. of Korea,0,14,0,0,0
45364,2019,Yemen,Rep. of Korea,682,124,0,0,0
45365,2019,Zimbabwe,Rep. of Korea,0,8,0,0,0
45366,2019,Stateless,Rep. of Korea,0,5,0,0,0
45367,2019,Afghanistan,Kuwait,0,17,0,0,0
45368,2019,Egypt,Kuwait,5,19,0,0,0
45369,2019,Djibouti,Kuwait,0,5,0,0,0
45370,2019,Eritrea,Kuwait,0,29,0,0,0
45371,2019,Ethiopia,Kuwait,0,11,0,0,0
45372,2019,Palestinian,Kuwait,0,5,0,0,0
45373,2019,Iran (Islamic Rep. of),Kuwait,9,83,0,0,0
45374,2019,Iraq,Kuwait,343,295,0,0,0
45375,2019,Jordan,Kuwait,0,6,0,0,0
45376,2019,Lebanon,Kuwait,0,5,0,0,0
45377,2019,Sri Lanka,Kuwait,0,6,0,0,0
45378,2019,Pakistan,Kuwait,0,12,0,0,0
45379,2019,Philippines,Kuwait,0,5,0,0,0
45380,2019,Somalia,Kuwait,218,442,0,0,0
45381,2019,Sudan,Kuwait,0,20,0,0,0
45382,2019,South Sudan,Kuwait,0,5,0,0,0
45383,2019,Syrian Arab Rep.,Kuwait,106,100,0,0,0
45384,2019,Ukraine,Kuwait,0,5,0,0,0
45385,2019,Yemen,Kuwait,5,9,0,0,0
45386,2019,Stateless,Kuwait,0,0,0,0,0
45387,2019,Cameroon,Liberia,5,0,0,0,0
45388,2019,Dem. Rep. of the Congo,Liberia,20,6,0,0,0
45389,2019,Cote d'Ivoire,Liberia,8152,0,1524,0,0
45390,2019,Mali,Liberia,19,0,0,0,0
45391,2019,Nigeria,Liberia,0,5,0,0,0
45392,2019,Somalia,Liberia,5,0,0,0,0
45393,2019,Sudan,Liberia,8,0,0,0,0
45394,2019,Syrian Arab Rep.,Liberia,11,0,0,0,0
45395,2019,Togo,Liberia,5,0,0,0,0
45396,2019,Afghanistan,Libya,0,11,0,0,0
45397,2019,Chad,Libya,6,24,0,0,0
45398,2019,Congo,Libya,0,5,0,0,0
45399,2019,Dem. Rep. of the Congo,Libya,0,5,0,0,0
45400,2019,Eritrea,Libya,375,5126,52,0,0
45401,2019,Ethiopia,Libya,14,1040,0,0,0
45402,2019,Palestinian,Libya,2015,2853,0,0,0
45403,2019,Cote d'Ivoire,Libya,0,5,0,0,0
45404,2019,Iraq,Libya,810,346,0,0,0
45405,2019,Libya,Libya,0,0,0,355672,4369
45406,2019,Rwanda,Libya,5,0,0,0,0
45407,2019,Somalia,Libya,91,2331,114,0,0
45408,2019,Sudan,Libya,797,11963,0,0,0
45409,2019,South Sudan,Libya,5,224,0,0,0
45410,2019,Syrian Arab Rep.,Libya,612,16738,0,0,0
45411,2019,Yemen,Libya,0,47,0,0,0
45412,2019,Afghanistan,Lebanon,18,6,0,0,0
45413,2019,Algeria,Lebanon,0,6,0,0,0
45414,2019,Egypt,Lebanon,88,293,0,0,0
45415,2019,Armenia,Lebanon,0,6,0,0,0
45416,2019,Bahrain,Lebanon,19,7,0,0,0
45417,2019,Bangladesh,Lebanon,0,71,0,0,0
45418,2019,Cameroon,Lebanon,0,33,0,0,0
45419,2019,Congo,Lebanon,0,8,0,0,0
45420,2019,Dem. Rep. of the Congo,Lebanon,0,5,0,0,0
45421,2019,Eritrea,Lebanon,16,29,0,0,0
45422,2019,Ethiopia,Lebanon,31,691,0,0,0
45423,2019,Gambia,Lebanon,0,9,0,0,0
45424,2019,Palestinian,Lebanon,0,5,0,0,0
45425,2019,Ghana,Lebanon,0,5,0,0,0
45426,2019,Hungary,Lebanon,0,0,0,0,0
45427,2019,Cote d'Ivoire,Lebanon,0,10,0,0,0
45428,2019,India,Lebanon,0,6,0,0,0
45429,2019,Iran (Islamic Rep. of),Lebanon,35,43,0,0,0
45430,2019,Iraq,Lebanon,4551,8911,0,0,0
45431,2019,Jordan,Lebanon,31,93,0,0,0
45432,2019,Kenya,Lebanon,0,14,0,0,0
45433,2019,Kuwait,Lebanon,9,0,0,0,0
45434,2019,Libya,Lebanon,10,11,0,0,0
45435,2019,Lebanon,Lebanon,0,0,0,0,0
45436,2019,Sri Lanka,Lebanon,0,11,0,0,0
45437,2019,Madagascar,Lebanon,0,7,0,0,0
45438,2019,Mali,Lebanon,0,5,0,0,0
45439,2019,Morocco,Lebanon,0,5,0,0,0
45440,2019,Nigeria,Lebanon,0,63,0,0,0
45441,2019,Pakistan,Lebanon,6,5,0,0,0
45442,2019,Philippines,Lebanon,0,23,0,0,0
45443,2019,Saudi Arabia,Lebanon,13,9,0,0,0
45444,2019,Somalia,Lebanon,14,8,0,0,0
45445,2019,Sudan,Lebanon,641,1560,0,0,0
45446,2019,South Sudan,Lebanon,32,0,0,0,0
45447,2019,Syrian Arab Rep.,Lebanon,910586,0,22728,0,0
45448,2019,Tunisia,Lebanon,11,0,0,0,0
45449,2019,Türkiye,Lebanon,7,7,0,0,0
45450,2019,Ukraine,Lebanon,0,0,0,0,0
45451,2019,Yemen,Lebanon,23,124,0,0,0
45452,2019,Unknown,Lebanon,0,6,0,0,0
45453,2019,Dem. Rep. of the Congo,Lesotho,92,61,0,0,0
45454,2019,Eritrea,Lesotho,24,12,0,0,0
45455,2019,Ethiopia,Lesotho,13,0,0,0,0
45456,2019,Niger,Lesotho,0,5,0,0,0
45457,2019,Uganda,Lesotho,9,0,0,0,0
45458,2019,Zimbabwe,Lesotho,5,0,0,0,0
45459,2019,Afghanistan,Liechtenstein,5,0,0,0,0
45460,2019,China,Liechtenstein,27,9,0,0,0
45461,2019,Dem. Rep. of the Congo,Liechtenstein,6,0,0,0,0
45462,2019,Eritrea,Liechtenstein,11,0,0,0,0
45463,2019,Iran (Islamic Rep. of),Liechtenstein,7,5,0,0,0
45464,2019,Iraq,Liechtenstein,7,0,0,0,0
45465,2019,Nigeria,Liechtenstein,0,5,0,0,0
45466,2019,Serbia and Kosovo: S/RES/1244 (1999),Liechtenstein,0,5,0,0,0
45467,2019,Somalia,Liechtenstein,25,5,0,0,0
45468,2019,Syrian Arab Rep.,Liechtenstein,32,0,0,0,0
45469,2019,Ukraine,Liechtenstein,5,0,0,0,0
45470,2019,Afghanistan,Sri Lanka,160,45,0,0,0
45471,2019,Bangladesh,Sri Lanka,0,5,0,0,0
45472,2019,Palestinian,Sri Lanka,5,5,0,0,0
45473,2019,Iran (Islamic Rep. of),Sri Lanka,23,12,0,0,0
45474,2019,Sri Lanka,Sri Lanka,0,0,0,25110,10363
45475,2019,Myanmar,Sri Lanka,34,0,0,0,0
45476,2019,Nigeria,Sri Lanka,0,5,0,0,0
45477,2019,Pakistan,Sri Lanka,800,284,0,0,0
45478,2019,Sudan,Sri Lanka,0,5,0,0,0
45479,2019,Syrian Arab Rep.,Sri Lanka,5,0,0,0,0
45480,2019,Yemen,Sri Lanka,14,0,0,0,0
45481,2019,Afghanistan,Lithuania,236,5,0,0,0
45482,2019,Armenia,Lithuania,5,5,0,0,0
45483,2019,Azerbaijan,Lithuania,16,0,0,0,0
45484,2019,Belarus,Lithuania,35,12,0,0,0
45485,2019,Cameroon,Lithuania,5,0,0,0,0
45486,2019,Cuba,Lithuania,5,0,0,0,0
45487,2019,Eritrea,Lithuania,40,0,0,0,0
45488,2019,Ethiopia,Lithuania,5,0,0,0,0
45489,2019,Georgia,Lithuania,5,0,0,0,0
45490,2019,India,Lithuania,0,6,0,0,0
45491,2019,Iran (Islamic Rep. of),Lithuania,9,5,0,0,0
45492,2019,Iraq,Lithuania,65,9,0,0,0
45493,2019,Sri Lanka,Lithuania,10,0,0,0,0
45494,2019,Rep. of Moldova,Lithuania,0,5,0,0,0
45495,2019,Nigeria,Lithuania,5,0,0,0,0
45496,2019,Pakistan,Lithuania,5,0,0,0,0
45497,2019,Russian Federation,Lithuania,668,202,0,0,0
45498,2019,Somalia,Lithuania,22,0,0,0,0
45499,2019,Syrian Arab Rep.,Lithuania,453,6,0,0,0
45500,2019,Tajikistan,Lithuania,73,140,0,0,0
45501,2019,Türkiye,Lithuania,44,8,0,0,0
45502,2019,Ukraine,Lithuania,64,5,0,0,0
45503,2019,Uzbekistan,Lithuania,16,0,0,0,0
45504,2019,Stateless,Lithuania,36,0,0,0,0
45505,2019,Afghanistan,Luxembourg,97,170,0,0,0
45506,2019,Albania,Luxembourg,70,15,0,0,0
45507,2019,Algeria,Luxembourg,0,40,0,0,0
45508,2019,Angola,Luxembourg,13,5,0,0,0
45509,2019,Egypt,Luxembourg,5,5,0,0,0
45510,2019,Armenia,Luxembourg,6,0,0,0,0
45511,2019,Azerbaijan,Luxembourg,15,0,0,0,0
45512,2019,Benin,Luxembourg,0,10,0,0,0
45513,2019,Bhutan,Luxembourg,5,0,0,0,0
45514,2019,Burkina Faso,Luxembourg,0,5,0,0,0
45515,2019,Belarus,Luxembourg,7,20,0,0,0
45516,2019,Bosnia and Herzegovina,Luxembourg,7,5,0,0,0
45517,2019,Chad,Luxembourg,0,5,0,0,0
45518,2019,China,Luxembourg,5,0,0,0,0
45519,2019,Cameroon,Luxembourg,10,35,0,0,0
45520,2019,Congo,Luxembourg,5,0,0,0,0
45521,2019,Dem. Rep. of the Congo,Luxembourg,38,10,0,0,0
45522,2019,Colombia,Luxembourg,0,10,0,0,0
45523,2019,Eritrea,Luxembourg,257,505,0,0,0
45524,2019,Ethiopia,Luxembourg,47,25,0,0,0
45525,2019,Gabon,Luxembourg,5,0,0,0,0
45526,2019,Gambia,Luxembourg,6,5,0,0,0
45527,2019,Georgia,Luxembourg,0,15,0,0,0
45528,2019,Guinea,Luxembourg,9,35,0,0,0
45529,2019,Cote d'Ivoire,Luxembourg,6,15,0,0,0
45530,2019,Iran (Islamic Rep. of),Luxembourg,163,60,0,0,0
45531,2019,Iraq,Luxembourg,310,90,0,0,0
45532,2019,Dem. People's Rep. of Korea,Luxembourg,11,0,0,0,0
45533,2019,Kuwait,Luxembourg,0,5,0,0,0
45534,2019,Liberia,Luxembourg,0,5,0,0,0
45535,2019,Libya,Luxembourg,5,30,0,0,0
45536,2019,Lebanon,Luxembourg,0,5,0,0,0
45537,2019,Sri Lanka,Luxembourg,5,0,0,0,0
45538,2019,Mauritania,Luxembourg,0,5,0,0,0
45539,2019,Rep. of Moldova,Luxembourg,0,5,0,0,0
45540,2019,Mexico,Luxembourg,5,0,0,0,0
45541,2019,Mali,Luxembourg,0,5,0,0,0
45542,2019,Morocco,Luxembourg,0,30,0,0,0
45543,2019,Montenegro,Luxembourg,18,5,0,0,0
45544,2019,Nigeria,Luxembourg,9,20,0,0,0
45545,2019,Pakistan,Luxembourg,0,5,0,0,0
45546,2019,Peru,Luxembourg,5,0,0,0,0
45547,2019,Russian Federation,Luxembourg,20,10,0,0,0
45548,2019,Rwanda,Luxembourg,19,5,0,0,0
45549,2019,Serbia and Kosovo: S/RES/1244 (1999),Luxembourg,227,20,0,0,0
45550,2019,Senegal,Luxembourg,0,10,0,0,0
45551,2019,Somalia,Luxembourg,41,35,0,0,0
45552,2019,Sudan,Luxembourg,7,65,0,0,0
45553,2019,South Sudan,Luxembourg,0,5,0,0,0
45554,2019,Syrian Arab Rep.,Luxembourg,951,200,0,0,0
45555,2019,Tajikistan,Luxembourg,0,5,0,0,0
45556,2019,Turkmenistan,Luxembourg,5,0,0,0,0
45557,2019,Togo,Luxembourg,5,10,0,0,0
45558,2019,Tunisia,Luxembourg,0,25,0,0,0
45559,2019,Türkiye,Luxembourg,33,80,0,0,0
45560,2019,Ukraine,Luxembourg,6,25,0,0,0
45561,2019,Venezuela (Bolivarian Republic of),Luxembourg,15,55,0,0,0
45562,2019,Yemen,Luxembourg,10,5,0,0,0
45563,2019,Zambia,Luxembourg,0,5,0,0,0
45564,2019,Stateless,Luxembourg,50,0,0,0,0
45565,2019,Unknown,Luxembourg,15,20,0,0,0
45566,2019,Afghanistan,Latvia,66,0,0,0,0
